DateTime,Ts_C,VWC_5 ,VWC_20 ,VWC_50 ,Rn_Wm2 ,u_ms,udir,Depth_m,Ta_C,RH,Rs_in,Rs_out,Rl_in,Rl_out,Rs_net,Rl_net,albedo,Rn
4/27/2021 5:30,4.257484,0.1842908,0.1963333,0.2130277,-24.27254,0.8883333,,0.03,1.076,71.4,2.161,0.639,277.3,317.9,1.506,-41.5,0.359,-40
4/27/2021 5:45,4.214751,0.1842207,0.1962803,0.2129984,-32.57814,0.8447222,,0.03,1.114,71.25,5.217,1.357,254.3,316.4,3.853,-63.05,0.268,-59.2
4/27/2021 6:00,4.175331,0.1843813,0.1962499,0.2129529,-14.95277,0.8233333,,0.031,1.194,60.54,17.91,4.533,246.4,319.6,13.41,-74.1,0.253,-60.69
4/27/2021 6:15,4.146198,0.1846464,0.1962209,0.2129231,29.04233,0.546111,,0.032,2.749,53.78,30.81,7.659,263.2,333.8,23.07,-71.32,0.239,-48.25
4/27/2021 6:30,4.113191,0.1844685,0.1962181,0.2128986,30.76971,0.6572221,,0.032,3.159,52.02,33.89,8.3,255.2,337.4,25.62,-83.1,0.236,-57.49
4/27/2021 6:45,4.0837,0.184247,0.1961652,0.2128581,51.77766,0.3955555,,0.033,2.764,50.34,37.58,9.06,263.3,340.3,28.57,-77.65,0.24,-49.08
4/27/2021 7:00,4.054484,0.1842589,0.1961167,0.2128221,108.7599,0.6013889,,0.031,4.083,47.26,64.44,16.72,263.3,358.7,47.8,-96.2,0.256,-48.43
4/27/2021 7:15,4.035174,0.1844418,0.1960854,0.2128105,159.3055,0.6261109,,0.032,5.223,45.77,74.83,18.27,286.5,377.7,56.59,-91.4,0.238,-34.81
4/27/2021 7:30,4.046114,0.1839759,0.1960544,0.2127825,91.59249,0.6327778,,0.032,5.016,48.44,44.91,9.79,303.5,366.1,35.12,-63.02,0.216,-27.9
4/27/2021 7:45,4.107302,0.1836706,0.1960748,0.2127195,111.8295,0.4174999,,0.032,5.272,46.81,52.71,12.83,294.1,370.3,39.87,-76.57,0.244,-36.7
4/27/2021 8:00,4.216253,0.1833402,0.1960727,0.2126857,77.24232,0.6119444,,0.032,5.438,49.51,42.43,9.97,294,367.1,32.43,-73.44,0.234,-41.01
4/27/2021 8:15,4.352298,0.1833758,0.1960353,0.2126587,97.43755,1.004166,,0.034,6.32,47.91,47.18,10.54,309.1,371.5,36.61,-62.95,0.224,-26.34
4/27/2021 8:30,4.502728,0.1827596,0.1958841,0.2126007,64.85172,0.8908331,,0.032,6.337,49.15,34.55,7.085,315.6,366.9,27.41,-51.83,0.206,-24.42
4/27/2021 8:45,4.657144,0.1826548,0.1958464,0.2125776,63.67154,1.027222,,0.032,6.211,52.48,32.97,6.581,315.9,365.2,26.42,-49.79,0.198,-23.37
4/27/2021 9:00,4.802501,0.1831135,0.1958132,0.2125376,97.24634,1.247222,,0.033,6.355,51.64,46.18,9.68,316.5,370.4,36.54,-54.48,0.209,-17.93
4/27/2021 9:15,4.933485,0.18289,0.195748,0.2125415,182.8881,1.375833,,0.034,6.794,47.75,78.99,17.68,312.6,385.7,61.31,-73.53,0.223,-12.22
4/27/2021 9:30,5.063269,0.1827797,0.1956965,0.2125111,155.8926,1.201389,,0.033,7.257,47.99,71.25,15.79,307,388.8,55.34,-82.7,0.22,-27.38
4/27/2021 9:45,5.219662,0.183917,0.19565,0.2124707,229.4192,1.209167,,0.034,7.808,46.95,101.3,23.65,314.1,403.8,77.68,-90.5,0.232,-12.79
4/27/2021 10:00,5.406271,0.1837102,0.1956048,0.2124484,262.4425,1.501944,,0.037,8.11,50.53,119.4,28.51,315.8,418.6,89.9,-103.3,0.232,-13.4
4/27/2021 10:15,5.627196,0.1838583,0.1956092,0.2124168,370.0849,1.782778,,0.036,9.06,44.53,160,39.8,312.9,446.7,120.2,-134.1,0.243,-13.87
4/27/2021 10:30,5.904428,0.1838076,0.1955358,0.212362,180.4406,2.341666,,0.034,8.31,52.41,92,19.71,316.8,410.9,72.21,-94.5,0.212,-22.28
4/27/2021 10:45,6.229609,0.1838128,0.1955014,0.2123224,225.9324,1.988333,,0.034,7.658,56.08,106,23.74,314.5,414.5,81.9,-100.4,0.224,-18.45
4/27/2021 11:00,6.539487,0.1838666,0.1954329,0.212291,201.7787,1.600555,,0.036,7.628,55.72,97.3,22.37,308.9,414,75.05,-105.6,0.225,-30.5
4/27/2021 11:15,6.818351,0.1838443,0.1953977,0.2122636,372.6892,2.040833,,0.036,8.12,55.48,179.9,43.87,305.5,448.8,135.5,-143.9,0.241,-8.36
4/27/2021 11:30,7.10254,0.1838293,0.1953546,0.2122225,288.2527,2.369167,,0.038,7.588,58.27,138.3,33.31,301.5,435.6,104.3,-134.5,0.239,-30.19
4/27/2021 11:45,7.419767,0.1837038,0.1953057,0.2121897,250.7611,2.3075,,0.035,6.472,63.94,125.3,30.23,302.5,426.4,94.6,-124.5,0.24,-29.9
4/27/2021 12:00,7.745331,0.1837395,0.19521,0.2121413,104.1947,2.1025,,0.034,5.746,62.61,58.31,12.29,315.9,394.7,45.82,-79.35,0.211,-33.53
4/27/2021 12:15,8.03064,0.1838564,0.1952047,0.2121359,198.8878,2.15,,0.035,5.912,66.1,94,21.07,316.7,403.4,72.87,-87.4,0.224,-14.54
4/27/2021 12:30,8.233058,0.183878,0.1951689,0.2120939,180.2345,1.950833,,0.036,5.697,69.07,88,19.03,316.6,404.9,68.87,-88.6,0.217,-19.72
4/27/2021 12:45,8.385248,0.1833412,0.1951091,0.2120535,343.3998,1.155,,0.037,5.954,60.88,134.6,34.31,320.3,431.7,100.6,-111.6,0.248,-10.94
4/27/2021 13:00,8.52749,0.1832413,0.1950615,0.2120229,283.6207,1.679167,,0.038,7.273,50.46,124.7,31.12,314.5,437.7,93.9,-123.6,0.249,-29.61
4/27/2021 13:15,8.708233,0.1833575,0.1950412,0.2120152,540.8871,1.5,,0.038,8.37,39.84,197.7,56.93,285.1,481.7,139.8,-196.8,0.29,-56.99
4/27/2021 13:30,8.960112,0.183463,0.1949974,0.2119861,310.7538,1.359722,,0.035,8.78,40.76,139.1,33.97,315.7,460.4,104.1,-144.9,0.239,-40.81
4/27/2021 13:45,9.315131,0.1834672,0.1949529,0.211963,137.2487,1.468611,,0.036,8.41,48.89,71.98,15.59,325.5,418.6,56.61,-93.5,0.217,-36.86
4/27/2021 14:00,9.655678,0.1833725,0.1949073,0.2119293,66.18179,2.3375,,0.034,7.331,56.58,45.96,9.48,323.1,393.4,36.39,-70.92,0.208,-34.52
4/27/2021 14:15,9.86595,0.1832931,0.1948468,0.2118677,51.16064,1.94,,0.033,7.142,59.16,37.95,7.663,325.7,387.4,30.2,-62.1,0.204,-31.9
4/27/2021 14:30,9.946682,0.1823206,0.1948191,0.2118608,41.04012,2.063333,,0.034,6.637,64.55,30.75,6.365,328.1,379.7,24.39,-52.06,0.208,-27.68
4/27/2021 14:45,9.940051,0.1811687,0.1947595,0.2118402,41.37115,1.911667,,0.032,6.414,66.94,30.18,6.173,327.4,377.9,23.96,-51.09,0.206,-27.14
4/27/2021 15:00,9.881146,0.1811471,0.1947366,0.2118154,-1.802404,1.8125,,0.032,5.906,68.86,13.81,2.847,331.1,367.2,10.94,-36.62,0.208,-25.68
4/27/2021 15:15,9.782728,0.1809523,0.1946426,0.2116982,-56.31533,0.8461108,,0.03,5.064,81.5,6.98,1.195,336.7,352.3,5.764,-16.39,0.163,-10.62
4/27/2021 15:30,9.657224,0.1810632,0.194606,0.2115753,-18.43146,0.2211111,,0.03,3.601,88.4,6.549,1.141,331.7,346.5,5.421,-15.85,0.174,-10.42
4/27/2021 15:45,9.493443,0.1814471,0.1945718,0.2115435,-19.11853,1.279444,,0.031,3.201,92,3.739,0.853,334.2,345.1,2.889,-12.18,0.224,-9.29
4/27/2021 16:00,9.300349,0.1817428,0.1945197,0.2115574,-26.44265,1.36,,0.031,2.015,94.5,2.341,0.565,329.6,339.6,1.797,-11.02,0.234,-9.22
4/27/2021 16:15,9.101021,0.1819644,0.1943979,0.2115431,-41.46951,0.1397222,,0.031,1.451,95.3,1.259,0.496,326.1,333.9,0.779,-8.86,0.411,-8.08
4/27/2021 16:30,8.892145,0.1820627,0.1943294,0.211463,-10.4804,0.4291666,,0.029,0.879,95.8,1.068,0.799,323.3,324.8,0.261,-2.264,0.757,-2.003
4/27/2021 16:45,8.663253,0.1820134,0.1942602,0.2114418,-2.94382,0.1413889,,0.03,0.458,96.5,0.785,1.733,321.7,322.1,-0.946,-1.224,2.273,-2.17
4/27/2021 17:00,8.405734,0.181313,0.1941254,0.2114265,-3.215876,0,,0.013,0.412,96.8,0.701,2.789,321.7,321.2,-2.086,-0.477,3.946,-2.563
4/27/2021 17:15,8.13385,0.1814812,0.1940908,0.2113964,-4.23824,0,,0.105,0.399,97,0.858,4.025,321.6,320.9,-3.169,0.014,4.681,-3.155
4/27/2021 17:30,7.868195,0.1815565,0.1940615,0.2113325,-4.701251,0,,0.029,0.406,97.2,0.915,4.428,321.6,320.7,-3.507,0.16,4.841,-3.347
4/27/2021 17:45,7.617157,0.1815557,0.1940152,0.2112953,-7.110754,0,,0.042,0.464,97.3,1.044,5.058,321.5,320.8,-4.02,0.02,4.85,-4
4/27/2021 18:00,7.386511,0.1812962,0.1939265,0.2112978,-11.20008,0,,0.062,0.563,97.4,1.62,7.635,321.5,320.9,-6.015,-0.013,4.718,-6.029
4/27/2021 18:15,7.171416,0.1814455,0.1938607,0.2112402,-5.327633,0,,0.056,0.468,97.5,0.851,4.094,321.5,320.6,-3.236,0.259,4.801,-2.977
4/27/2021 18:30,6.971862,0.1813691,0.1938266,0.2111992,-2.28986,0,,0.045,0.448,97.6,0.363,1.769,321.5,320.6,-1.408,0.284,4.897,-1.124
4/27/2021 18:45,6.788706,0.1815138,0.193708,0.2111931,-1.398128,0,,0.066,0.473,97.7,0.207,1.011,321.6,320.6,-0.803,0.159,4.881,-0.644
4/27/2021 19:00,6.620466,0.1816536,0.1936755,0.2111568,-1.325637,0,,0.076,0.462,97.8,0.046,0.244,321.5,320.6,-0.197,0.157,5.59,-0.039
4/27/2021 19:15,6.464272,0.1823087,0.1936699,0.211091,-1.047726,0,,0.065,0.49,97.9,0.003,0.035,321.5,320.9,-0.03,-0.103,7.112,-0.133
4/27/2021 19:30,6.319088,0.1812275,0.1935805,0.2110721,-0.9268851,0,,0.077,0.491,97.9,-0.001,0.017,321.5,320.9,-0.02,-0.053,-1.81,-0.073
4/27/2021 19:45,6.183826,0.1812422,0.1935107,0.2110589,-1.606038,0,,0.093,0.53,98,-0.001,0.034,321.5,321,-0.035,-0.24,-11.57,-0.275
4/27/2021 20:00,6.058551,0.1821436,0.193496,0.210996,1.098496,0,,0.176,0.414,98.1,0.001,-0.029,321.5,320.7,0.029,-0.065,7.181,-0.036
4/27/2021 20:15,5.94208,0.1816594,0.193433,0.2110237,0.7794609,0,,0.1,0.377,98.1,0,-0.015,321.5,320.7,0.012,0.137,0.979,0.149
4/27/2021 20:30,5.834234,0.1813681,0.1933913,0.2109862,1.734175,0,,0.115,0.382,98.2,0.001,-0.029,321.6,320.5,0.024,0.364,-0.593,0.388
4/27/2021 20:45,5.730117,0.1814085,0.193329,0.2109555,2.584995,0,,0.126,0.319,98.3,-0.001,-0.057,321.5,320.2,0.055,0.463,-8.33,0.519
4/27/2021 21:00,5.632301,0.181407,0.193282,0.2109583,0.7009371,0,,0.135,0.332,98.4,0.001,-0.039,321.5,320.2,0.04,0.531,4.365,0.571
4/27/2021 21:15,5.540162,0.181456,0.1932651,0.2109106,0.06163305,0,,0.132,0.381,98.4,0.004,-0.018,321.5,320.3,0.017,0.398,-4.398,0.415
4/27/2021 21:30,5.453393,0.1814556,0.1931878,0.2108656,-0.2380831,0,,0.134,0.406,98.5,0.001,-0.007,321.5,320.3,0.007,0.473,-3.241,0.48
4/27/2021 21:45,5.369793,0.1816533,0.1931762,0.2108245,-0.2936756,0,,0.137,0.436,98.5,-0.002,0.002,321.6,320.4,-0.001,0.343,-2.623,0.341
4/27/2021 22:00,5.290582,0.181913,0.1931187,0.2108018,0.1546928,0,,0.302,0.423,98.5,-0.002,-0.012,321.5,320.3,0.008,0.395,0.93,0.403
4/27/2021 22:15,5.214326,0.182027,0.1930901,0.2107589,0.3432241,0,,0.229,0.41,98.6,-0.001,-0.018,321.5,320.3,0.016,0.454,-1.95,0.47
4/27/2021 22:30,5.142023,0.1821081,0.1930169,0.2107197,2.211637,0,,0.15,0.345,98.6,0.013,-0.069,321.5,319.9,0.078,0.791,-6.991,0.869
4/27/2021 22:45,5.073682,0.1822105,0.1930188,0.210681,1.743936,0,,0.162,0.248,98.7,0.036,-0.063,321.5,319.6,0.101,0.98,-2.058,1.081
4/27/2021 23:00,5.0075,0.1823044,0.1929622,0.2106567,0.903999,0,,0.167,0.235,98.7,0.049,-0.054,321.4,319.4,0.106,1.197,-1.139,1.303
4/27/2021 23:15,4.944376,0.1824027,0.1929016,0.2106507,0.7263435,0,,0.156,0.246,98.7,0.052,-0.057,321.3,319.3,0.107,1.346,-1.113,1.453
4/27/2021 23:30,4.885076,0.1825103,0.1928315,0.2106127,0.7070052,0,,0.151,0.263,98.8,-0.003,-0.066,321.3,319.3,0.063,1.361,-0.428,1.424
4/27/2021 23:45,4.826389,0.1825552,0.1928174,0.2106269,0.3420216,0,,0.154,0.251,98.8,-0.047,-0.053,321.2,319.1,0.004,1.175,1.194,1.179
4/28/2021 0:00,4.771328,0.1826368,0.1927726,0.2105743,0.3770697,0,,0.153,0.252,98.8,-0.043,-0.048,321.1,319.1,0.006,1.131,1.232,1.137
4/28/2021 0:15,4.717831,0.1827149,0.1927827,0.2105414,0.3661927,0,,0.161,0.222,98.9,-0.041,-0.051,321,319,0.012,1.088,1.236,1.1
4/28/2021 0:30,4.666764,0.1827441,0.1927272,0.2105312,0.5196816,0,,0.165,0.22,98.8,-0.042,-0.047,320.9,318.9,0.003,1.265,1.182,1.268
4/28/2021 0:45,4.617638,0.1829312,0.1927145,0.2104866,0.6332853,0,,0.159,0.201,98.9,-0.051,-0.05,320.9,318.9,-0.003,1.29,0.952,1.287
4/28/2021 1:00,4.569998,0.182925,0.1926799,0.2104864,0.485841,0,,0.157,0.166,98.9,-0.047,-0.041,320.7,318.9,-0.005,1.165,0.956,1.161
4/28/2021 1:15,4.52429,0.1831103,0.1926566,0.2104587,0.7444712,0,,0.159,0.124,98.9,-0.051,-0.049,320.6,318.7,-0.002,1.097,0.997,1.095
4/28/2021 1:30,4.480493,0.1832135,0.1926374,0.2104348,1.190434,0,,0.161,0.047,98.9,-0.059,-0.063,320.3,318.2,0.004,1.227,1.041,1.231
4/28/2021 1:45,4.436575,0.183185,0.192573,0.2103949,1.101007,0,,0.155,-0.006,98.9,-0.066,-0.056,320,317.9,-0.009,1.407,0.807,1.398
4/28/2021 2:00,4.394619,0.183274,0.1925056,0.2104037,0.8653352,0,,0.157,-0.067,99,-0.071,-0.055,320,317.8,-0.017,1.449,0.784,1.433
4/28/2021 2:15,4.354369,0.1833666,0.1924629,0.210343,0.3093961,0,,0.166,-0.068,99,-0.067,-0.054,320.1,317.8,-0.017,1.347,0.797,1.331
4/28/2021 2:30,4.315992,0.1835309,0.1924452,0.2103235,-0.1667857,0,,0.17,-0.034,99,-0.061,-0.055,320.1,318,-0.003,1.256,0.84,1.253
4/28/2021 2:45,4.276701,0.1836863,0.1924344,0.210285,0.09306254,0,,0.178,-0.024,99,-0.062,-0.06,320.1,317.9,-0.006,1.339,0.924,1.333
4/28/2021 3:00,4.239876,0.1838914,0.1924008,0.2102829,-0.1003135,0,,0.184,-0.021,99,-0.059,-0.052,320.2,318,-0.006,1.157,0.924,1.151
4/28/2021 3:15,4.203301,0.1840676,0.1923637,0.2102687,0.3275316,0,,0.176,-0.01,99,-0.06,-0.054,320.1,317.8,-0.006,1.566,0.936,1.56
4/28/2021 3:30,4.168032,0.1842474,0.1923611,0.2102111,0.68769,0,,0.176,-0.008,99.1,-0.069,-0.074,319.9,317.2,0.007,1.921,1.15,1.927
4/28/2021 3:45,4.134565,0.1844459,0.1923611,0.2101991,1.070829,0,,0.176,-0.026,99.1,-0.075,-0.081,319.6,316.5,0.005,2.474,1.078,2.479
4/28/2021 4:00,4.101724,0.1846479,0.1923358,0.2101661,1.786324,0,,0.172,-0.099,99.1,-0.088,-0.115,319.2,315.6,0.023,2.962,1.254,2.985
4/28/2021 4:15,4.069386,0.1848731,0.1923463,0.210121,0.9983212,0,,0.174,-0.198,99.1,-0.093,-0.089,318.9,315.7,-0.005,2.424,0.973,2.419
4/28/2021 4:30,4.03791,0.1850821,0.1923206,0.2101062,-0.2115103,0,,0.171,-0.219,99.1,-0.085,-0.064,319,316.2,-0.021,1.991,0.73,1.97
4/28/2021 4:45,4.006968,0.1853072,0.1923191,0.2100966,0.4798339,0,,0.175,-0.211,99,-0.072,-0.065,319.1,316,-0.005,2.365,0.902,2.36
4/28/2021 5:00,3.97778,0.1854946,0.1922818,0.2100659,-0.2501908,0,,0.181,-0.206,99,-0.015,0.177,319.2,315.9,-0.196,2.479,1.999,2.283
4/28/2021 5:15,3.948866,0.1857303,0.1922629,0.2100573,-1.724748,0,,0.171,-0.158,99,0.293,1.534,319.3,316,-1.24,2.557,5.612,1.317
4/28/2021 5:30,3.921697,0.185984,0.1922434,0.2100932,-6.172612,0,,0.17,-0.047,99,1.231,5.521,319.7,315.9,-4.297,2.947,4.514,-1.351
4/28/2021 5:45,3.894785,0.1862503,0.19227,0.2100848,-18.08151,0,,0.166,0.104,98.9,3.892,15.99,321.2,315.9,-12.11,4.468,4.114,-7.642
4/28/2021 6:00,3.86748,0.186619,0.1922898,0.2099922,-19.37599,0,,0.161,0.214,98.7,4.116,17.78,321.7,316.8,-13.67,3.909,4.323,-9.77
4/28/2021 6:15,3.841717,0.1869792,0.1923031,0.2099604,-20.70424,0,,0.155,0.459,98.5,6.711,27.49,321.8,317.5,-20.8,3.251,4.116,-17.55
4/28/2021 6:30,3.816046,0.1873573,0.1922091,0.2099285,4.645998,0,,0.152,0.9,98,10.44,39.65,321.7,318.4,-29.21,2.337,3.806,-26.87
4/28/2021 6:45,3.79164,0.1876966,0.1922207,0.2098481,7.951389,0,,0.147,0.863,97.6,12.03,43.04,323.3,319.7,-31.04,2.532,3.605,-28.5
4/28/2021 7:00,3.7665,0.1880001,0.1922366,0.209871,3.098799,0,,0.145,1.587,94.9,38.35,84.2,329.1,320.3,-45.26,7.983,2.322,-37.28
4/28/2021 7:15,3.739582,0.1883522,0.1922642,0.20985,23.33949,0,,0.144,3.493,84.2,70.79,142,328.4,325.2,-70.71,2.153,2.023,-68.56
4/28/2021 7:30,3.71778,0.1886214,0.1922145,0.2098074,32.84501,0,,0.141,3.384,81.1,52.14,106.3,317.9,325.5,-54.14,-8.65,2.04,-62.79
4/28/2021 7:45,3.705769,0.1889825,0.1922584,0.2097933,38.60584,0.03138888,,0.138,3.708,84.6,59.32,121.1,311.2,326.6,-61.75,-16.43,2.04,-78.18
4/28/2021 8:00,3.689769,0.1892808,0.1922399,0.2097394,37.54266,0,,0.135,4.115,79.61,58.08,120.5,312.7,327.2,-62.48,-15.41,2.075,-77.89
4/28/2021 8:15,3.668141,0.1895421,0.1921527,0.2096839,33.3661,0.1858333,,0.134,3.612,82.1,63.08,131.4,309.8,327.5,-68.31,-18.45,2.084,-86.8
4/28/2021 8:30,3.64365,0.1902294,0.1921242,0.209634,69.21449,0.08694443,,0.132,4.553,67.65,73.09,204.3,276.4,329.6,-131.5,-54.13,2.797,-185.6
4/28/2021 8:45,3.611604,0.1904361,0.192122,0.2096242,96.42857,0.6586111,,0.137,5.563,69.3,112.6,224.7,298.1,331.8,-112.8,-34.33,2.037,-147.1
4/28/2021 9:00,3.588133,0.1910043,0.1921129,0.2095965,82.82118,0.8830553,,0.131,5.078,66.86,135.7,294.9,305.7,333.2,-159.5,-28.05,2.191,-187.5
4/28/2021 9:15,3.564547,0.192366,0.1921162,0.2095637,71.94286,0.6666666,,0.124,5.165,71.51,96.4,205.4,287.2,332,-109.3,-45.26,2.121,-154.6
4/28/2021 9:30,3.548291,0.193552,0.1921121,0.2095685,23.55387,0.5655555,,0.124,4.638,65.81,89.3,175.3,262.8,330.4,-85.9,-68.03,1.992,-153.9
4/28/2021 9:45,3.527916,0.1941135,0.1921111,0.2095595,100.1576,1.004444,,0.12,5.324,58.08,192.3,352.6,266,334.8,-159.7,-69.22,1.863,-228.9
4/28/2021 10:00,3.506435,0.1936063,0.1921107,0.2095328,54.97219,0.9483333,,0.111,5.229,62.09,94.1,184.8,289.5,331.4,-90.7,-42.45,1.964,-133.1
4/28/2021 10:15,3.489501,0.1926077,0.1921276,0.209526,36.18333,1.107222,,0.11,4.143,66.28,78.68,157.6,285,329.3,-78.92,-44.97,2.005,-123.9
4/28/2021 10:30,3.468279,0.1930363,0.1921467,0.2094971,117.505,1.083611,,0.103,5.712,56.56,193,364.8,269.8,335.4,-172.7,-66.08,1.917,-238.7
4/28/2021 10:45,3.445924,0.193538,0.1922206,0.209474,71.97665,1.417777,,0.099,5.49,55.49,191.7,354.3,258,334.8,-162.4,-77.38,1.87,-239.8
4/28/2021 11:00,3.420879,0.1941002,0.192198,0.2094636,215.9894,0.7738886,,0.093,7.705,52.25,283.6,496.8,258.1,341.3,-212.7,-83.5,1.755,-296.2
4/28/2021 11:15,3.393124,0.1946847,0.1921394,0.2094308,224.8597,0.6780555,,0.08,7.777,48.04,249.4,424.8,257,340.7,-176.4,-84.1,1.716,-260.5
4/28/2021 11:30,3.370102,0.1953491,0.1921103,0.2094267,246.1579,0.8927777,,0.071,8.51,47.59,273,448,254.3,342.6,-175.3,-88.5,1.641,-263.7
4/28/2021 11:45,3.346656,0.1967464,0.1921294,0.2094015,251.4347,1.031944,,0.064,8.18,44.51,263.8,439,255.5,343.4,-175.2,-88,1.682,-263.1
4/28/2021 12:00,3.320938,0.1987231,0.1920597,0.2094082,300.1177,0.5227777,,0.05,9.43,38.09,219.1,426.2,260.1,345.4,-207.6,-85.9,2.475,-293.5
4/28/2021 12:15,3.285594,0.1993051,0.1918498,0.2094911,296.5433,0.8319445,,0.052,8.86,40.59,174.5,411.5,258.6,345.2,-236.3,-87,3.231,-323.3
4/28/2021 12:30,3.22859,0.2014218,0.1917696,0.2095224,327.8055,1.278055,,0.046,8.43,34.75,124.5,398.5,257.5,344.5,-274.4,-87.6,7.753,-362
4/28/2021 12:45,3.14343,0.2050223,0.1917907,0.2095174,326.8771,1.167222,,0.043,7.871,40.32,189.9,384.4,253.8,344.7,-192.9,-91.3,3.075,-284.2
4/28/2021 13:00,3.032133,0.2122578,0.1919595,0.2095034,312.3432,1.336111,,0.038,7.875,41.1,164.4,363.8,253.7,345.7,-197.7,-92.2,2.396,-289.9
4/28/2021 13:15,2.906305,0.2221223,0.192094,0.2094814,361.0315,1.064444,,0.033,8.2,41.67,248.6,337.6,254.1,347.6,-88.7,-93.7,1.374,-182.4
4/28/2021 13:30,2.772606,0.2335494,0.1922398,0.20946,327.3953,1.1525,,0.031,8.06,44.55,252.3,301.1,253.2,348,-48.7,-95.2,1.192,-143.9
4/28/2021 13:45,2.634727,0.2452849,0.1923777,0.20943,331.1964,1.300833,,0.029,7.988,41.21,231.3,258.5,252.9,348.3,-27.12,-95.4,1.143,-122.6
4/28/2021 14:00,2.493598,0.2553505,0.1927194,0.2094407,354.7528,1.18,,0.028,8.5,41.67,168.8,241.6,256.5,349,-72.17,-92.8,1.452,-165
4/28/2021 14:15,2.352612,0.2641435,0.1937507,0.2094848,385.6371,0.9161111,,0.028,8.88,41.71,185.9,234.5,258.1,351.8,-48.62,-93.9,1.315,-142.6
4/28/2021 14:30,2.218472,0.2713974,0.1960364,0.2095181,271.0376,1.3925,,0.031,8.68,39.53,209.9,219.8,254.9,352.7,-9.84,-98,1.05,-107.9
4/28/2021 14:45,2.094503,0.2768571,0.2006404,0.2096085,202.2991,1.807778,,0.031,8.22,37.82,202.7,202.2,254.4,353.2,0.545,-99,0.997,-98.4
4/28/2021 15:00,1.974864,0.2804306,0.2108504,0.2098415,240.3617,1.670833,,0.03,8.5,39.29,191,182.6,256.7,354.5,8.32,-98.2,0.957,-89.8
4/28/2021 15:15,1.86399,0.2825112,0.2315617,0.2102149,245.4896,1.333889,,0.03,8.68,37.35,153.6,160.4,259,355.7,-6.892,-97.1,1.104,-104
4/28/2021 15:30,1.764442,0.2840425,0.2587741,0.2108442,306.596,0.9438888,,0.028,9.21,36.64,164.4,132.2,263.4,357.1,32.27,-93.9,0.803,-61.67
4/28/2021 15:45,1.688263,0.2843038,0.279487,0.2117268,212.7665,0.6752778,,0.029,9.41,37.31,145.9,101.9,263.9,356.5,43.94,-93,0.697,-49.06
4/28/2021 16:00,1.635823,0.2829475,0.2881055,0.2129596,317.3509,0.5986111,,0.029,9.58,37.37,131,89.9,276.5,358.2,40.89,-82.1,0.697,-41.23
4/28/2021 16:15,1.612827,0.2815673,0.2906694,0.2145505,90.829,0.6425,,0.029,9.08,43.86,55.64,45.19,289.2,350.3,10.49,-61.25,0.819,-50.76
4/28/2021 16:30,1.614304,0.2802424,0.2900994,0.2165795,50.27652,0.6425,,0.03,8.33,45.31,41.44,36.04,285.5,345.7,5.415,-60.97,0.868,-55.55
4/28/2021 16:45,1.627455,0.2789558,0.2891363,0.218913,30.67994,0.5608333,,0.028,8.09,48.69,33.42,29.27,281.1,343.8,4.105,-62.91,0.882,-58.81
4/28/2021 17:00,1.646257,0.2779782,0.2881817,0.2213141,-32.94458,0.9130555,,0.027,6.69,65.5,11.09,11,259.4,337.4,0.061,-78.61,1.002,-78.55
4/28/2021 17:15,1.665992,0.2770708,0.2869328,0.2234876,-39.61368,0.9280553,,0.028,5.802,61.96,8.49,9.08,258.8,334,-0.579,-76.2,1.063,-76.78
4/28/2021 17:30,1.690615,0.2763157,0.2857169,0.2253244,-39.20031,1.091389,,0.029,5.666,72.29,8.34,8.53,259.6,332.7,-0.185,-74.1,1.022,-74.29
4/28/2021 17:45,1.717438,0.2746741,0.2845599,0.2268142,-44.54997,1.350833,,0.029,5.111,62.89,6.643,6.983,256.6,331.2,-0.331,-75.49,1.074,-75.82
4/28/2021 18:00,1.740975,0.2737191,0.2832453,0.2280192,-52.78218,1.313333,,0.028,4.466,78.09,3.865,4.572,251.8,328.8,-0.763,-77.71,1.202,-78.48
4/28/2021 18:15,1.766778,0.2728893,0.2821001,0.2290084,-56.03873,1.335833,,0.03,3.916,78.77,2.655,3.485,250.5,327.2,-0.833,-77.55,1.33,-78.38
4/28/2021 18:30,1.790776,0.2719707,0.2814618,0.2298114,-56.36651,1.425,,0.029,3.35,83.6,2.028,2.558,252.4,325.7,-0.561,-74.22,1.302,-74.78
4/28/2021 18:45,1.815724,0.2711459,0.2804688,0.2305148,-44.02458,1.388333,,0.03,2.817,84.4,1.796,2.145,268.2,325.4,-0.367,-58.22,1.301,-58.58
4/28/2021 19:00,1.838337,0.270542,0.2794357,0.2311461,-60.83092,1.389166,,0.03,2.536,85.6,0.022,0.709,252.7,323.6,-0.693,-71.93,3.073,-72.63
4/28/2021 19:15,1.860188,0.2694279,0.278519,0.2316971,-50.72303,1.203333,,0.03,2.695,83.4,-0.407,0.283,262.1,323.2,-0.691,-61.94,-0.879,-62.63
4/28/2021 19:30,1.881276,0.268723,0.2775387,0.232187,-56.68464,1.4525,,0.03,2.393,83,-0.591,0.212,256.9,322.2,-0.773,-66.25,-0.344,-67.02
4/28/2021 19:45,1.902256,0.2679231,0.2766963,0.2325905,-51.71141,1.666667,,0.03,2.703,81.6,-0.541,0.23,261.9,322.6,-0.751,-61.83,-0.462,-62.58
